State,Data Acquisition Time,DO
Odisha,07-05-2018 08:30,0.5
Odisha,08-03-2018 08:30,3.8
Odisha,09-04-2018 08:30,1.6
Odisha,11-03-2018 08:30,1.6
Odisha,12-06-2018 08:30,0.8
Odisha,01-10-2019 08:30,0.9
Odisha,02-07-2019 08:30,0.7
Odisha,30-03-2019 08:30,0.7
Odisha,04-11-2019 08:30,1.5
Odisha,05-09-2019 08:30,2.8
Odisha,06-06-2019 08:30,0.9
Odisha,07-08-2019 08:30,1.6
Odisha,08-02-2019 08:30,4.3
Odisha,09-06-2019 08:30,1.6
Odisha,10-10-2019 08:30,3.6
Odisha,11-04-2019 08:30,1.5
Odisha,17-12-2019 08:30,0.6
Odisha,01-03-2020 08:30,1.7
Odisha,14-02-2020 08:30,0.3
Odisha,03-06-2020 08:30,0.2
Odisha,18-04-2020 08:30,1.6
Odisha,18-05-2020 08:30,1.4
Odisha,30-06-2020 08:30,0.8
Odisha,07-09-2020 08:30,1.2
Odisha,24-08-2020 08:30,3.2
Odisha,24-09-2020 08:30,1.7
Odisha,20-10-2020 08:30,3.1
Odisha,11-05-2020 08:30,1.9
Odisha,16-12-2020 08:30,0.7
Odisha,01-05-2018 08:30,2.5
Odisha,02-05-2018 08:30,3.6
Odisha,03-07-2018 08:30,6.6
Odisha,04-04-2018 08:30,3.7
Odisha,05-03-2018 08:30,1.9
Odisha,06-01-2018 08:30,1.8
Odisha,07-05-2018 08:30,0.7
Odisha,08-03-2018 08:30,4.4
Odisha,09-04-2018 08:30,3.2
Odisha,10-06-2018 08:30,2.4
Odisha,11-03-2018 08:30,4.6
Odisha,12-06-2018 08:30,3.4
Odisha,01-10-2019 08:30,2
Odisha,02-07-2019 08:30,3.3
Odisha,30-03-2019 08:30,0.9
Odisha,04-10-2019 08:30,2.2
Odisha,05-09-2019 08:30,7.9
Odisha,06-06-2019 08:30,5.6
Odisha,07-08-2019 08:30,4.2
Odisha,09-06-2019 08:30,5
Odisha,10-10-2019 08:30,5.2
Odisha,11-04-2019 08:30,5.5
Odisha,17-12-2019 08:30,2.6
Odisha,22-01-2020 08:30,3.2
Odisha,14-02-2020 08:30,3.5
Odisha,03-06-2020 08:30,1.3
Odisha,18-04-2020 08:30,3
Odisha,18-05-2020 08:30,3.2
Odisha,30-06-2020 08:30,2.4
Odisha,07-09-2020 08:30,3.4
Odisha,24-08-2020 08:30,4.9
Odisha,20-10-2020 08:30,3.7
Odisha,11-06-2020 08:30,8.3
Odisha,16-12-2020 08:30,3.2
Odisha,01-05-2018 08:30,1.7
Odisha,02-05-2018 08:30,3.2
Odisha,03-07-2018 08:30,3.4
Odisha,04-04-2018 08:30,1.1
Odisha,05-03-2018 08:30,1.2
Odisha,06-04-2018 08:30,1.4
Odisha,07-05-2018 08:30,0.4
Odisha,08-03-2018 08:30,4.6
Odisha,09-04-2018 08:30,1.4
Odisha,10-05-2018 08:30,0.9
Odisha,11-03-2018 08:30,1.9
Odisha,12-06-2018 08:30,1.9
Odisha,01-10-2019 08:30,2.1
Odisha,02-12-2019 08:30,1.3
Odisha,30-03-2019 08:30,3.7
Odisha,04-11-2019 08:30,1.7
Odisha,05-09-2019 08:30,0.9
Odisha,06-06-2019 08:30,1
Odisha,07-08-2019 08:30,2.1
Odisha,08-02-2019 08:30,5.5
Odisha,09-06-2019 08:30,2
Odisha,10-10-2019 08:30,3.6
Odisha,11-04-2019 08:30,1.8
Odisha,17-12-2019 08:30,1.1
Odisha,01-03-2020 08:30,2
Odisha,14-02-2020 08:30,3.1
Odisha,03-06-2020 08:30,0.6
Odisha,18-04-2020 08:30,0.7
Odisha,18-05-2020 08:30,1.2
Odisha,30-06-2020 08:30,1.9
Odisha,07-09-2020 08:30,1.5
Odisha,24-08-2020 08:30,2.5
Odisha,24-09-2020 08:30,2.9
Odisha,21-10-2020 08:30,2.2
Odisha,11-05-2020 08:30,3.4
Odisha,16-12-2020 08:30,3.2
Odisha,01-03-2018 08:30,6.4
Odisha,02-06-2018 08:30,7.1
Odisha,03-07-2018 08:30,6.4
Odisha,05-03-2018 08:30,6.6
Odisha,06-07-2018 08:30,7.1
Odisha,07-04-2018 08:30,7.3
Odisha,08-02-2018 08:30,6.7
Odisha,09-05-2018 08:30,4.4
Odisha,10-04-2018 08:30,6.3
Odisha,11-02-2018 08:30,7.8
Odisha,12-06-2018 08:30,7.5
Odisha,01-03-2019 08:30,7.2
Odisha,02-06-2019 08:30,6.8
Odisha,03-06-2019 08:30,6
Odisha,04-03-2019 08:30,5.4
Odisha,05-01-2019 08:30,8.4
Odisha,06-03-2019 08:30,4.2
Odisha,07-01-2019 08:30,6.4
Odisha,08-05-2019 08:30,4.4
Odisha,09-06-2019 08:30,6.2
Odisha,10-01-2019 08:30,7.4
Odisha,11-05-2019 08:30,6
Odisha,12-04-2019 08:30,4.2
Odisha,01-02-2020 08:30,8
Odisha,02-04-2020 08:30,7.8
Odisha,03-03-2020 08:30,6
Odisha,15-04-2020 08:30,7.2
Odisha,13-05-2020 08:30,6.8
Odisha,06-08-2020 08:30,6.2
Odisha,07-06-2020 08:30,5.8
Odisha,08-06-2020 08:30,5.8
Odisha,09-02-2020 08:30,4.6
Odisha,10-05-2020 08:30,5.4
Odisha,11-03-2020 08:30,5
Odisha,12-09-2020 08:30,6
Odisha,01-03-2018 08:30,7.2
Odisha,02-06-2018 08:30,7.2
Odisha,03-07-2018 08:30,6.6
Odisha,04-04-2018 08:30,5.2
Odisha,05-03-2018 08:30,6.7
Odisha,06-07-2018 08:30,7.2
Odisha,07-04-2018 08:30,7.6
Odisha,08-02-2018 08:30,6.8
Odisha,09-05-2018 08:30,5.2
Odisha,10-04-2018 08:30,6.6
Odisha,11-02-2018 08:30,6.8
Odisha,12-06-2018 08:30,7.2
Odisha,01-03-2019 08:30,8.6
Odisha,02-06-2019 08:30,8.8
Odisha,03-07-2019 08:30,6.4
Odisha,04-03-2019 08:30,6.2
Odisha,05-01-2019 08:30,7.8
Odisha,06-03-2019 08:30,6
Odisha,07-01-2019 08:30,8.8
Odisha,08-05-2019 08:30,6
Odisha,09-06-2019 08:30,6.4
Odisha,10-01-2019 08:30,7.2
Odisha,11-05-2019 08:30,7.2
Odisha,12-04-2019 08:30,6.6
Odisha,01-02-2020 08:30,8.2
Odisha,02-04-2020 08:30,6.8
Odisha,03-03-2020 08:30,6.4
Odisha,15-04-2020 08:30,6.9
Odisha,13-05-2020 08:30,6.5
Odisha,06-08-2020 08:30,5.6
Odisha,07-06-2020 08:30,6.4
Odisha,08-06-2020 08:30,6
Odisha,09-02-2020 08:30,5.2
Odisha,10-05-2020 08:30,5.8
Odisha,11-03-2020 08:30,5.6
Odisha,12-09-2020 08:30,6.4
Odisha,01-03-2018 08:30,7.2
Odisha,02-06-2018 08:30,9.6
Odisha,03-07-2018 08:30,7
Odisha,04-04-2018 08:30,7.2
Odisha,05-03-2018 08:30,5.8
Odisha,06-06-2018 08:30,7
Odisha,07-05-2018 08:30,7.1
Odisha,08-07-2018 08:30,6.4
Odisha,09-05-2018 08:30,7.5
Odisha,10-03-2018 08:30,8.2
Odisha,11-05-2018 08:30,9.8
Odisha,12-05-2018 08:30,8.3
Odisha,01-05-2019 08:30,7.2
Odisha,02-05-2019 08:30,8
Odisha,03-07-2019 08:30,6.7
Odisha,04-03-2019 08:30,7.9
Odisha,05-09-2019 08:30,8.8
Odisha,06-04-2019 08:30,6.5
Odisha,07-02-2019 08:30,7.5
Odisha,08-07-2019 08:30,8
Odisha,09-06-2019 08:30,6.5
Odisha,15-10-2019 08:30,7.5
Odisha,11-05-2019 08:30,6.7
Odisha,12-04-2019 08:30,6.7
Odisha,01-07-2020 08:30,12.5
Odisha,02-01-2020 08:30,8.5
Odisha,03-02-2020 08:30,6.6
Odisha,04-12-2020 08:30,7.2
Odisha,19-05-2020 08:30,6.3
Odisha,06-04-2020 08:30,7.5
Odisha,07-07-2020 08:30,7.7
Odisha,08-06-2020 08:30,7.4
Odisha,09-04-2020 08:30,7.4
Odisha,10-06-2020 08:30,7.1
Odisha,11-05-2020 08:30,6.5
Odisha,17-12-2020 08:30,7
Odisha,01-01-2018 08:30,2.2
Odisha,02-01-2018 08:30,4.1
Odisha,03-03-2018 08:30,4
Odisha,05-07-2018 08:30,1.8
Odisha,06-08-2018 08:30,2.2
Odisha,07-04-2018 08:30,3.9
Odisha,08-06-2018 08:30,3.1
Odisha,09-04-2018 08:30,3.7
Odisha,10-03-2018 08:30,2.3
Odisha,13-11-2018 08:30,6.4
Odisha,01-06-2020 08:30,3.3
Odisha,02-11-2020 08:30,3.2
Odisha,03-11-2020 08:30,3.5
Odisha,15-04-2020 08:30,5.8
Odisha,13-05-2020 08:30,3.8
Odisha,06-06-2020 08:30,3
Odisha,07-08-2020 08:30,2.3
Odisha,08-06-2020 08:30,2.7
Odisha,09-10-2020 08:30,2.8
Odisha,10-08-2020 08:30,4.4
Odisha,11-12-2020 08:30,5.2
Odisha,15-12-2020 08:30,3.6
Odisha,16-01-2018 08:30,7.2
Odisha,02-08-2018 08:30,7.6
Odisha,03-09-2018 08:30,7.4
Odisha,19-04-2018 08:30,7.2
Odisha,23-05-2018 08:30,7.8
Odisha,18-06-2018 08:30,7.6
Odisha,17-07-2018 08:30,7.2
Odisha,17-08-2018 08:30,8.2
Odisha,22-09-2018 08:30,8
Odisha,10-03-2018 08:30,7.4
Odisha,11-08-2018 08:30,7.6
Odisha,12-07-2018 08:30,7.8
Odisha,01-03-2019 08:30,8
Odisha,02-07-2019 08:30,7.4
Odisha,03-07-2019 08:30,7.4
Odisha,15-04-2019 08:30,7.8
Odisha,13-05-2019 08:30,7.4
Odisha,18-06-2019 08:30,7.6
Odisha,18-07-2019 08:30,7.4
Odisha,20-08-2019 08:30,7.4
Odisha,19-09-2019 08:30,7.8
Odisha,16-10-2019 08:30,7.4
Odisha,20-11-2019 08:30,7.6
Odisha,12-10-2019 08:30,7.2
Odisha,21-01-2020 08:30,7.8
Odisha,18-02-2020 08:30,8.8
Odisha,17-03-2020 08:30,7.8
Odisha,15-04-2020 08:30,8.2
Odisha,05-11-2020 08:30,8.4
Odisha,06-08-2020 08:30,7.8
Odisha,07-03-2020 08:30,8.2
Odisha,13-08-2020 08:30,7.6
Odisha,09-06-2020 08:30,7.4
Odisha,10-05-2020 08:30,8.2
Odisha,11-02-2020 08:30,8.2
Odisha,14-12-2020 08:30,8
Odisha,16-01-2018 08:30,6.8
Odisha,02-08-2018 08:30,7.2
Odisha,03-09-2018 08:30,7.8
Odisha,19-04-2018 08:30,7.4
Odisha,23-05-2018 08:30,7.6
Odisha,18-06-2018 08:30,7.8
Odisha,17-07-2018 08:30,8
Odisha,17-08-2018 08:30,7.8
Odisha,22-09-2018 08:30,7.6
Odisha,10-03-2018 08:30,7.4
Odisha,11-08-2018 08:30,7.8
Odisha,12-07-2018 08:30,7.6
Odisha,01-03-2019 08:30,7.8
Odisha,02-07-2019 08:30,7.8
Odisha,03-07-2019 08:30,7.6
Odisha,15-04-2019 08:30,8.6
Odisha,13-05-2019 08:30,7.6
Odisha,18-06-2019 08:30,7.8
Odisha,18-07-2019 08:30,7.6
Odisha,20-08-2019 08:30,8.2
Odisha,19-09-2019 08:30,7.6
Odisha,16-10-2019 08:30,7.6
Odisha,20-11-2019 08:30,8.8
Odisha,12-10-2019 08:30,7.8
Odisha,21-01-2020 08:30,8
Odisha,18-02-2020 08:30,8.6
Odisha,17-03-2020 08:30,8.6
Odisha,15-04-2020 08:30,8.4
Odisha,05-11-2020 08:30,8.2
Odisha,06-08-2020 08:30,8.2
Odisha,07-03-2020 08:30,8
Odisha,13-08-2020 08:30,8.4
Odisha,09-06-2020 08:30,8
Odisha,10-05-2020 08:30,7.8
Odisha,11-02-2020 08:30,7.8
Odisha,14-12-2020 08:30,8.2
Odisha,16-01-2018 08:30,7.2
Odisha,02-08-2018 08:30,7.4
Odisha,03-09-2018 08:30,7.6
Odisha,19-04-2018 08:30,7.8
Odisha,23-05-2018 08:30,7.4
Odisha,18-06-2018 08:30,7.6
Odisha,17-07-2018 08:30,7.8
Odisha,17-08-2018 08:30,7.6
Odisha,22-09-2018 08:30,7.8
Odisha,10-03-2018 08:30,7.8
Odisha,11-08-2018 08:30,8
Odisha,12-07-2018 08:30,7.8
Odisha,01-03-2019 08:30,7.6
Odisha,02-07-2019 08:30,7.6
Odisha,03-07-2019 08:30,8.4
Odisha,15-04-2019 08:30,8.8
Odisha,13-05-2019 08:30,7.8
Odisha,18-06-2019 08:30,7.4
Odisha,18-07-2019 08:30,7.8
Odisha,20-08-2019 08:30,7.6
Odisha,19-09-2019 08:30,7.8
Odisha,16-10-2019 08:30,7.8
Odisha,20-11-2019 08:30,8.6
Odisha,12-10-2019 08:30,7.6
Odisha,21-01-2020 08:30,8.2
Odisha,18-02-2020 08:30,8.4
Odisha,17-03-2020 08:30,8.2
Odisha,15-04-2020 08:30,7.6
Odisha,05-11-2020 08:30,7.6
Odisha,06-08-2020 08:30,8.6
Odisha,07-03-2020 08:30,7.4
Odisha,13-08-2020 08:30,8.2
Odisha,09-06-2020 08:30,7.8
Odisha,10-05-2020 08:30,7.6
Odisha,11-02-2020 08:30,7.6
Odisha,14-12-2020 08:30,7.6
Odisha,01-02-2018 08:30,6.3
Odisha,02-02-2018 08:30,7.4
Odisha,03-05-2018 08:30,5.7
Odisha,04-04-2018 08:30,7.2
Odisha,05-07-2018 08:30,7.9
Odisha,06-09-2018 08:30,6.4
Odisha,07-03-2018 08:30,7.3
Odisha,08-07-2018 08:30,7.6
Odisha,09-05-2018 08:30,5.3
Odisha,10-01-2018 08:30,8.6
Odisha,11-12-2018 08:30,8.4
Odisha,12-08-2018 08:30,6.2
Odisha,01-01-2019 08:30,8.1
Odisha,02-09-2019 08:30,8
Odisha,03-12-2019 08:30,7.7
Odisha,04-10-2019 08:30,7.1
Odisha,05-08-2019 08:30,6.5
Odisha,06-03-2019 08:30,5.8
Odisha,07-03-2019 08:30,6.7
Odisha,08-07-2019 08:30,6.4
Odisha,09-11-2019 08:30,7
Odisha,14-10-2019 08:30,7
Odisha,11-05-2019 08:30,6.4
Odisha,16-12-2019 08:30,7.8
Odisha,01-07-2020 08:30,6.4
Odisha,02-11-2020 08:30,7.9
Odisha,03-12-2020 08:30,6.5
Odisha,15-04-2020 08:30,6.9
Odisha,05-12-2020 08:30,7.2
Odisha,06-07-2020 08:30,6.8
Odisha,07-07-2020 08:30,8
Odisha,08-06-2020 08:30,8.2
Odisha,09-09-2020 08:30,8.2
Odisha,10-08-2020 08:30,7.8
Odisha,11-12-2020 08:30,7.8
Odisha,15-12-2020 08:30,7.8
Odisha,02-09-2018 08:30,9.4
Odisha,03-12-2018 08:30,8.2
Odisha,04-07-2018 08:30,7.3
Odisha,31-05-2018 08:30,8.4
Odisha,22-06-2018 08:30,3.3
Odisha,07-10-2018 08:30,9.8
Odisha,17-08-2018 08:30,4.9
Odisha,18-09-2018 08:30,8.1
Odisha,10-10-2018 08:30,4.4
Odisha,11-06-2018 08:30,8.6
Odisha,12-05-2018 08:30,8.3
Odisha,01-04-2019 08:30,9.5
Odisha,02-06-2019 08:30,9.2
Odisha,03-07-2019 08:30,8.2
Odisha,04-04-2019 08:30,4.1
Odisha,22-05-2019 08:30,8.3
Odisha,06-11-2019 08:30,7.6
Odisha,07-09-2019 08:30,7.9
Odisha,08-05-2019 08:30,9.1
Odisha,26-09-2019 08:30,2.2
Odisha,29-10-2019 08:30,10.6
Odisha,11-07-2019 08:30,4.3
Odisha,12-06-2019 08:30,5.4
Odisha,14-01-2020 08:30,8.9
Odisha,02-11-2020 08:30,6.1
Odisha,03-07-2020 08:30,7.4
Odisha,16-04-2020 08:30,7.5
Odisha,16-05-2020 08:30,7.5
Odisha,19-06-2020 08:30,10.9
Odisha,07-09-2020 08:30,9
Odisha,18-08-2020 08:30,8.4
Odisha,15-09-2020 08:30,3.1
Odisha,14-10-2020 08:30,5.7
Odisha,11-05-2020 08:30,5.6
Odisha,24-12-2020 08:30,5.3
Odisha,01-05-2018 08:30,7.3
Odisha,02-02-2018 08:30,7.6
Odisha,17-03-2018 08:30,7.6
Odisha,04-11-2018 08:30,7.5
Odisha,05-09-2018 08:30,7
Odisha,06-08-2018 08:30,7.4
Odisha,07-04-2018 08:30,7.2
Odisha,13-08-2018 08:30,7.3
Odisha,09-04-2018 08:30,7.3
Odisha,10-03-2018 08:30,7.1
Odisha,27-11-2018 08:30,7.6
Odisha,12-12-2018 08:30,8.1
Odisha,15-01-2019 08:30,8.2
Odisha,02-04-2019 08:30,8.2
Odisha,15-03-2019 08:30,7.6
Odisha,04-03-2019 08:30,7.5
Odisha,16-05-2019 08:30,7.7
Odisha,06-10-2019 08:30,7.6
Odisha,14-08-2019 08:30,6.9
Odisha,16-09-2019 08:30,6.4
Odisha,17-10-2019 08:30,6.8
Odisha,11-05-2019 08:30,6.9
Odisha,12-11-2019 08:30,7.1
Odisha,01-09-2020 08:30,7.3
Odisha,19-02-2020 08:30,7.1
Odisha,03-02-2020 08:30,6.9
Odisha,17-04-2020 08:30,6.8
Odisha,18-05-2020 08:30,6.5
Odisha,06-08-2020 08:30,6.8
Odisha,18-08-2020 08:30,7.1
Odisha,24-09-2020 08:30,7.4
Odisha,19-10-2020 08:30,7.1
Odisha,18-11-2020 08:30,7.3
Odisha,15-12-2020 08:30,7.4
Odisha,28-03-2019 08:30,7.9
Odisha,22-05-2019 08:30,7.3
Odisha,17-03-2020 08:30,8.2
Odisha,01-05-2018 08:30,6.7
Odisha,02-02-2018 08:30,6.5
Odisha,17-03-2018 08:30,6.9
Odisha,04-11-2018 08:30,7.1
Odisha,05-09-2018 08:30,6.9
Odisha,06-08-2018 08:30,7.2
Odisha,07-04-2018 08:30,6.8
Odisha,13-08-2018 08:30,6.8
Odisha,09-04-2018 08:30,6.9
Odisha,10-03-2018 08:30,6.7
Odisha,27-11-2018 08:30,7.4
Odisha,13-12-2018 08:30,7.6
Odisha,15-01-2019 08:30,7.6
Odisha,02-04-2019 08:30,7.5
Odisha,15-03-2019 08:30,6.9
Odisha,04-03-2019 08:30,7.2
Odisha,16-05-2019 08:30,6.8
Odisha,06-10-2019 08:30,7.4
Odisha,07-06-2019 08:30,6.7
Odisha,14-08-2019 08:30,6.5
Odisha,16-09-2019 08:30,6.9
Odisha,17-10-2019 08:30,6.6
Odisha,11-05-2019 08:30,6
Odisha,12-11-2019 08:30,6.5
Odisha,01-09-2020 08:30,6.8
Odisha,19-02-2020 08:30,6.6
Odisha,03-02-2020 08:30,6.8
Odisha,17-04-2020 08:30,6.5
Odisha,18-05-2020 08:30,8.4
Odisha,06-08-2020 08:30,5.4
Odisha,18-08-2020 08:30,5.9
Odisha,24-09-2020 08:30,5.6
Odisha,19-10-2020 08:30,5.9
Odisha,18-11-2020 08:30,5.8
Odisha,15-12-2020 08:30,5.6
Odisha,18-04-2020 08:30,25
Odisha,01-05-2018 08:30,7.1
Odisha,02-05-2018 08:30,8.4
Odisha,03-08-2018 08:30,5.9
Odisha,04-06-2018 08:30,5.6
Odisha,05-04-2018 08:30,4.4
Odisha,06-06-2018 08:30,8.4
Odisha,07-06-2018 08:30,7.1
Odisha,08-09-2018 08:30,6.7
Odisha,09-04-2018 08:30,6.1
Odisha,10-04-2018 08:30,6.2
Odisha,11-03-2018 08:30,6.4
Odisha,12-06-2018 08:30,6.8
Odisha,01-04-2019 08:30,6.5
Odisha,02-05-2019 08:30,7.7
Odisha,25-03-2019 08:30,6.4
Odisha,04-08-2019 08:30,5.8
Odisha,21-05-2019 08:30,6.8
Odisha,07-05-2019 08:30,7
Odisha,08-02-2019 08:30,6.5
Odisha,09-10-2019 08:30,5.9
Odisha,10-03-2019 08:30,6.5
Odisha,11-04-2019 08:30,6.7
Odisha,19-12-2019 08:30,7.9
Odisha,01-03-2020 08:30,7.6
Odisha,02-06-2020 08:30,7.1
Odisha,03-03-2020 08:30,7.1
Odisha,20-04-2020 08:30,7.6
Odisha,18-05-2020 08:30,8.3
Odisha,17-06-2020 08:30,6.8
Odisha,07-06-2020 08:30,5.9
Odisha,14-08-2020 08:30,6
Odisha,19-10-2020 08:30,6.6
Odisha,11-11-2020 08:30,7.4
Odisha,21-12-2020 08:30,6.9
Odisha,01-08-2018 08:30,6.5
Odisha,02-05-2018 08:30,7.4
Odisha,03-12-2018 08:30,7.6
Odisha,05-03-2018 08:30,7
Odisha,06-11-2018 08:30,7.5
Odisha,07-05-2018 08:30,7.2
Odisha,08-06-2018 08:30,6.7
Odisha,09-05-2018 08:30,6
Odisha,10-03-2018 08:30,7.7
Odisha,11-06-2018 08:30,6.6
Odisha,12-03-2018 08:30,6.8
Odisha,01-10-2019 08:30,6.6
Odisha,02-06-2019 08:30,8.3
Odisha,03-06-2019 08:30,6.8
Odisha,04-02-2019 08:30,7
Odisha,05-02-2019 08:30,7.1
Odisha,06-10-2019 08:30,5.9
Odisha,07-01-2019 08:30,7.3
Odisha,08-06-2019 08:30,6.9
Odisha,09-05-2019 08:30,5.9
Odisha,10-09-2019 08:30,7.4
Odisha,11-05-2019 08:30,6.5
Odisha,12-02-2019 08:30,7.1
Odisha,01-06-2020 08:30,6.9
Odisha,02-04-2020 08:30,8
Odisha,03-02-2020 08:30,6.7
Odisha,15-04-2020 08:30,7.9
Odisha,05-11-2020 08:30,7
Odisha,06-08-2020 08:30,7.2
Odisha,29-07-2020 08:30,7.1
Odisha,08-05-2020 08:30,6.8
Odisha,09-07-2020 08:30,6.9
Odisha,10-07-2020 08:30,7.5
Odisha,11-09-2020 08:30,6.9
Odisha,12-09-2020 08:30,7.3
Odisha,01-06-2018 08:30,4.9
Odisha,02-01-2018 08:30,5.9
Odisha,03-03-2018 08:30,6.6
Odisha,04-04-2018 08:30,6.1
Odisha,05-01-2018 08:30,4.6
Odisha,06-06-2018 08:30,6.6
Odisha,07-03-2018 08:30,4.8
Odisha,08-03-2018 08:30,7.8
Odisha,09-03-2018 08:30,5.8
Odisha,10-04-2018 08:30,7.9
Odisha,11-03-2018 08:30,7.8
Odisha,12-03-2018 08:30,8.4
Odisha,01-03-2019 08:30,7.6
Odisha,02-04-2019 08:30,7.5
Odisha,03-06-2019 08:30,6.4
Odisha,04-04-2019 08:30,4.9
Odisha,15-05-2019 08:30,7.4
Odisha,06-04-2019 08:30,8.4
Odisha,07-01-2019 08:30,7.4
Odisha,08-05-2019 08:30,7
Odisha,09-06-2019 08:30,6.9
Odisha,10-03-2019 08:30,6.2
Odisha,11-04-2019 08:30,8.4
Odisha,12-02-2019 08:30,6.4
Odisha,01-02-2020 08:30,6.1
Odisha,02-05-2020 08:30,7
Odisha,03-03-2020 08:30,6.2
Odisha,17-04-2020 08:30,8
Odisha,26-05-2020 08:30,7.9
Odisha,06-10-2020 08:30,7.8
Odisha,07-02-2020 08:30,7.2
Odisha,08-06-2020 08:30,8.4
Odisha,14-09-2020 08:30,8.1
Odisha,10-05-2020 08:30,8
Odisha,11-05-2020 08:30,7.8
Odisha,15-12-2020 08:30,8
Odisha,01-05-2018 08:30,8
Odisha,02-01-2018 08:30,8.1
Odisha,03-03-2018 08:30,8
Odisha,04-04-2018 08:30,7.1
Odisha,05-01-2018 08:30,8.4
Odisha,06-06-2018 08:30,8.4
Odisha,07-03-2018 08:30,7.2
Odisha,08-03-2018 08:30,7.2
Odisha,09-03-2018 08:30,6.9
Odisha,10-04-2018 08:30,7.6
Odisha,11-03-2018 08:30,8.2
Odisha,12-03-2018 08:30,7.6
Odisha,01-03-2019 08:30,8.4
Odisha,02-04-2019 08:30,8.8
Odisha,03-06-2019 08:30,8.4
Odisha,04-04-2019 08:30,6.7
Odisha,15-05-2019 08:30,6.8
Odisha,06-04-2019 08:30,8
Odisha,07-02-2019 08:30,6
Odisha,08-05-2019 08:30,7.2
Odisha,09-06-2019 08:30,7.3
Odisha,10-03-2019 08:30,7.3
Odisha,11-04-2019 08:30,8.4
Odisha,12-02-2019 08:30,7.9
Odisha,01-02-2020 08:30,7.7
Odisha,02-05-2020 08:30,7.5
Odisha,03-03-2020 08:30,7.6
Odisha,17-04-2020 08:30,8.2
Odisha,26-05-2020 08:30,7.4
Odisha,06-10-2020 08:30,8.4
Odisha,07-02-2020 08:30,7.6
Odisha,08-06-2020 08:30,7.8
Odisha,14-09-2020 08:30,8.3
Odisha,10-05-2020 08:30,8.6
Odisha,11-05-2020 08:30,8.2
Odisha,15-12-2020 08:30,8.6
Odisha,01-06-2018 08:30,8
Odisha,02-01-2018 08:30,7.5
Odisha,03-03-2018 08:30,7.8
Odisha,04-04-2018 08:30,7.6
Odisha,05-01-2018 08:30,8.6
Odisha,06-06-2018 08:30,6.8
Odisha,07-03-2018 08:30,6.6
Odisha,08-03-2018 08:30,7
Odisha,09-03-2018 08:30,6.8
Odisha,10-04-2018 08:30,7.6
Odisha,11-03-2018 08:30,8
Odisha,12-03-2018 08:30,7.6
Odisha,01-03-2019 08:30,7.5
Odisha,02-04-2019 08:30,8.1
Odisha,03-06-2019 08:30,7.8
Odisha,04-04-2019 08:30,7.7
Odisha,15-05-2019 08:30,5.7
Odisha,06-04-2019 08:30,7
Odisha,07-01-2019 08:30,6.8
Odisha,08-05-2019 08:30,6.8
Odisha,09-06-2019 08:30,7.5
Odisha,10-03-2019 08:30,7.1
Odisha,11-04-2019 08:30,8.8
Odisha,12-02-2019 08:30,7.2
Odisha,01-02-2020 08:30,7.8
Odisha,02-05-2020 08:30,6.2
Odisha,03-03-2020 08:30,7.2
Odisha,17-04-2020 08:30,9
Odisha,26-05-2020 08:30,6.9
Odisha,06-10-2020 08:30,8.2
Odisha,07-02-2020 08:30,7.8
Odisha,08-06-2020 08:30,7.1
Odisha,14-09-2020 08:30,7.7
Odisha,10-05-2020 08:30,9.2
Odisha,11-05-2020 08:30,7.4
Odisha,15-12-2020 08:30,7.2
Odisha,01-05-2018 08:30,6.8
Odisha,02-01-2018 08:30,7.3
Odisha,03-03-2018 08:30,6.8
Odisha,04-04-2018 08:30,6.4
Odisha,05-01-2018 08:30,4.2
Odisha,06-06-2018 08:30,9.2
Odisha,07-03-2018 08:30,4.6
Odisha,08-03-2018 08:30,8.2
Odisha,09-03-2018 08:30,4.6
Odisha,10-04-2018 08:30,6.9
Odisha,11-03-2018 08:30,7.6
Odisha,12-03-2018 08:30,7.9
Odisha,01-03-2019 08:30,6.1
Odisha,02-04-2019 08:30,7.9
Odisha,03-06-2019 08:30,8.6
Odisha,04-04-2019 08:30,7.8
Odisha,06-04-2019 08:30,5.2
Odisha,07-01-2019 08:30,5
Odisha,08-05-2019 08:30,5.3
Odisha,09-06-2019 08:30,6.2
Odisha,10-03-2019 08:30,7.5
Odisha,11-04-2019 08:30,5.6
Odisha,12-02-2019 08:30,6.8
Odisha,01-02-2020 08:30,6.3
Odisha,02-05-2020 08:30,7.1
Odisha,03-03-2020 08:30,5.8
Odisha,17-04-2020 08:30,9
Odisha,26-05-2020 08:30,5.8
Odisha,06-10-2020 08:30,5.6
Odisha,07-02-2020 08:30,8.4
Odisha,08-06-2020 08:30,8.4
Odisha,14-09-2020 08:30,7.7
Odisha,10-05-2020 08:30,6.4
Odisha,11-05-2020 08:30,7.6
Odisha,15-12-2020 08:30,7.6
Odisha,01-03-2018 08:30,7.4
Odisha,02-06-2018 08:30,6.2
Odisha,03-07-2018 08:30,7
Odisha,04-03-2018 08:30,3
Odisha,05-03-2018 08:30,7.6
Odisha,06-07-2018 08:30,7.4
Odisha,07-04-2018 08:30,6.8
Odisha,08-02-2018 08:30,7.4
Odisha,09-05-2018 08:30,7.4
Odisha,10-04-2018 08:30,7
Odisha,11-02-2018 08:30,7.8
Odisha,12-04-2018 08:30,8.6
Odisha,01-03-2019 08:30,9.2
